,UT,0,1,2
2091,2-S2.0-85079342832,0.8601146613616231,0.0704795226124664,0.06940581602591052
2092,2-S2.0-85041460416,0.9450775170326282,0.027053198206538637,0.027869284760833207
2093,2-S2.0-85029188283,1.0,2.555913462626514e-309,2.989751961527264e-309
2094,2-S2.0-84897350635,1.0,2.56975722154192e-309,3.08910669494161e-309
2095,2-S2.0-85121566700,0.9787375269202483,0.010386468877764274,0.010876004201987408
2096,2-S2.0-84860253075,0.7270387950715892,0.11807902083597947,0.12030653635619712
2097,2-S2.0-85056403634,0.8611723207582526,0.0777206760146174,0.061107003227130086
2098,2-S2.0-79951967438,0.07007387117668305,0.05914961260685589,0.7750063087187498
2099,2-S2.0-85020476694,1.0,2.627608561382427e-309,2.98970242879728e-309
2100,2-S2.0-85089430856,0.9701441330436901,0.013987259896619968,0.015868607059690044
2101,2-S2.0-0036583541,0.9481577246100158,0.024654944658209305,0.027187330731774883
2102,2-S2.0-85078901212,0.8674219734500463,0.07189329131908717,0.060684735230866475
2103,2-S2.0-67349243702,2.91873812444058e-309,2.096564214032867e-309,1.0
2104,2-S2.0-60649117970,1.0,2.507713246301325e-309,3.010178090948584e-309
2105,2-S2.0-85024876848,0.9423306929480344,0.027694718469295897,0.029974588582669676
2106,2-S2.0-77955179702,0.8805418420488287,0.05297632302235414,0.06648183492881725
2107,2-S2.0-84890312566,0.935317110750022,0.031130950867066142,0.03355193838291193
2108,2-S2.0-84969951827,0.9754246932289135,0.010924147573160797,0.013651159197925733
2109,2-S2.0-80052097831,0.9419573515691916,0.025291797729211,0.03275085070159747
2110,2-S2.0-81855176240,3.228688306190637e-309,2.392921721940945e-309,1.0
2111,2-S2.0-80155184049,3.236566274802795e-309,2.354034737367964e-309,1.0
2112,2-S2.0-80053961816,0.9200057909990339,0.03768763706313189,0.042306571937834214
2113,2-S2.0-84991224461,0.9083352884288814,0.04581702992029582,0.04584768165082279
2114,2-S2.0-85059598294,0.5822704727552709,0.12875173345064084,0.12604486677913218
2115,2-S2.0-84883051573,1.0,2.47266596021537e-309,2.126751297256887e-309
2116,2-S2.0-85113162803,0.9646581959289562,0.017503441507029663,0.017838362564014183
2117,2-S2.0-85091564812,0.9084774510935483,0.04575961502943193,0.045762933877019775
2118,2-S2.0-85104884093,3.15327511006968e-309,2.2999604781183e-309,1.0
2119,2-S2.0-85111575179,0.9517151421988788,0.02597516750211571,0.02230969029900549
2120,2-S2.0-85052508026,0.957916326677825,0.019759398954813368,0.02232427436736168
2121,2-S2.0-84903738671,0.8248843606486437,0.09806812168938656,0.07704751766196978
2122,2-S2.0-85091194191,0.943530368640669,0.025346418078726705,0.03112321328060439
2123,2-S2.0-84880325000,0.8781312498457075,0.06562937544028685,0.056239374714005655
2124,2-S2.0-84880160709,0.9415688168722083,0.027064753619224932,0.03136642950856681
2125,2-S2.0-85061919878,0.03585665012835126,0.02966501770297988,0.9287092918848878
2126,2-S2.0-85076120635,2.8543975690116e-309,2.3196513540122e-309,1.0
2127,2-S2.0-85096655871,1.0,2.873429412619956e-309,3.10559912365756e-309
2128,2-S2.0-85073669902,1.0,2.401821981189363e-309,2.630101209724167e-309
2129,2-S2.0-84873508571,0.8067892394527556,0.08152670839420141,0.0886126077445734
2130,2-S2.0-0032896921,0.8892857995887392,0.05220527940259507,0.058508921008665636
2131,2-S2.0-85068840465,0.9485776846489866,0.025440663945394144,0.02598165140561925
2132,2-S2.0-85119069511,0.5390718530452979,0.1208185516898281,0.121503873375479
2133,2-S2.0-85029744707,1.0,2.478831444552625e-309,2.134300828978113e-309
2134,2-S2.0-84880931654,3.078135350119415e-309,2.27049452488329e-309,1.0
2135,2-S2.0-85122032092,1.0,2.4668632799056e-309,2.583525266510167e-309
2136,2-S2.0-79957964014,3.16697866065953e-309,2.255773851676724e-309,1.0
2137,2-S2.0-85105871288,0.7052985569513837,0.13580224220253181,0.11970878646308078
2138,2-S2.0-85099778826,1.0,2.59860190603895e-309,2.920783506343026e-309
2139,2-S2.0-85127154459,1.0,2.473295292684707e-309,2.602842743867455e-309
2140,2-S2.0-79957960488,0.939800678584955,0.027654914631061785,0.032544406783983244
2141,2-S2.0-85123753312,0.9320958387295527,0.032737320468020706,0.03516684080242654
2142,2-S2.0-85074672489,1.0,2.303630906961385e-309,2.443592643887363e-309
2143,2-S2.0-85027931107,0.934789323908948,0.02994080923711877,0.03526986685393322
2144,2-S2.0-84942511404,0.08741674679324891,0.062729680671253,0.5875268565011545
2145,2-S2.0-84994518965,0.9373152002320343,0.03021506823552889,0.03246973153243677
2146,2-S2.0-85016419557,0.8843902909249381,0.05561447120748113,0.05999523786758065
2147,2-S2.0-85136454910,1.0,2.361432762287817e-309,2.478536085852254e-309
2148,2-S2.0-85058224381,0.7703578967607261,0.10875462906639112,0.10233638078218155
2149,2-S2.0-85088152866,0.05478065719034646,0.03504415933390753,0.854514215508448
2150,2-S2.0-85099306498,0.6313057980983796,0.11458166349661977,0.11348727011134217
2151,2-S2.0-85107154329,0.9674085722322989,0.01602057685134489,0.01657085091635611
2152,2-S2.0-85097798123,0.8897838875195131,0.052848941321514485,0.0573671711589724
2153,2-S2.0-85047081614,0.14176288479173874,0.47112715472426203,0.09051453378053659
2154,2-S2.0-85124649104,1.0,2.61052703381619e-309,2.772847655585946e-309
2155,2-S2.0-85016065803,1.0,2.585390321509524e-309,2.87255641761545e-309
2156,2-S2.0-85098149614,0.9591271299614689,0.020173098033188296,0.020699772005342836
2157,2-S2.0-77950691610,0.85888679592928,0.06623786604286033,0.07487533802785973
2158,2-S2.0-84941180282,0.9281576164841159,0.03962268747143555,0.03221969604444866
2159,2-S2.0-84981762354,0.8733053159392686,0.07129344753633712,0.05540123652439423
2160,2-S2.0-85075401343,1.0,2.348685970536513e-309,2.5104661513757e-309
2161,2-S2.0-85006298229,1.0,2.325156807199476e-309,2.431469729289562e-309
2162,2-S2.0-85015796342,0.9072540389708714,0.044778695732541826,0.04796726529658677
2163,2-S2.0-85103344381,1.0,2.45494195102911e-309,2.58192773151492e-309
2164,2-S2.0-84938978045,0.09071713696036965,0.06496483558895827,0.5455216861652841
2165,2-S2.0-69349099584,3.12287214344153e-309,2.374180463554683e-309,1.0
2166,2-S2.0-85033495750,0.9145211103717538,0.03833591303880538,0.047142976589440805
2167,2-S2.0-85108628435,0.96110055586105,0.01846240847394945,0.020437035665000457
2168,2-S2.0-85040194551,0.5484406336169586,0.12453274828546754,0.12380674684554906
2169,2-S2.0-85065018211,1.0,2.642434209572543e-309,2.93263095174512e-309
2170,2-S2.0-85021165286,3.19686652688409e-309,2.21128158928264e-309,1.0
2171,2-S2.0-85046489579,0.02549106802046478,0.01828701955891296,0.9562219124206222
2172,2-S2.0-85099577119,0.04215800069758712,0.03366543681499627,0.9241765624874166
2173,2-S2.0-84927694530,3.130751948084035e-309,2.261420719187387e-309,1.0
2174,2-S2.0-85029425136,0.029733111524421964,0.020351564041748732,0.9499153244338293
2175,2-S2.0-85063972681,0.019121630265849447,0.014221350205413666,0.966657019528737
2176,2-S2.0-84992187392,0.04451694433512222,0.03176015087460682,0.8988672659042519
2177,2-S2.0-84925304659,3.052468859080733e-309,2.25129260188498e-309,1.0
2178,2-S2.0-84960171925,3.09227924796598e-309,2.27336761871764e-309,1.0
2179,2-S2.0-85042911609,0.05140442952732796,0.036116968189377686,0.8518456085414771
2180,2-S2.0-84981507343,3.05128927927179e-309,2.22326028707229e-309,1.0
2181,2-S2.0-84992080003,0.0250431981079682,0.018677326879327584,0.9562794750127042
2182,2-S2.0-84961813418,0.04025124819966767,0.026353323242112446,0.9333954285582199
2183,2-S2.0-84909982445,0.06417751633257128,0.04656000117558977,0.658093430853746
2184,2-S2.0-85082796787,0.8778153979180949,0.05515498784540658,0.06702961423649847
2185,2-S2.0-85064718960,2.961800550504056e-309,2.11926817440598e-309,1.0
2186,2-S2.0-84960192543,0.03291132602983039,0.023250176806057378,0.9438384971641123
2187,2-S2.0-84989845638,0.018981945003015734,0.014139673239482937,0.9668783817575013
2188,2-S2.0-84927697264,0.04661056565175556,0.033801964015511075,0.8216590862813233
2189,2-S2.0-85021217252,3.132977422258204e-309,2.29059410645054e-309,1.0
2190,2-S2.0-84883609684,0.05837728626486678,0.045657888543190354,0.7532002122981459
2191,2-S2.0-85075455153,0.03235112419894257,0.8184851901910091,0.03347164248256898
2192,2-S2.0-84960451404,0.016481131562079202,0.010993264573878855,0.972525603864042
2193,2-S2.0-79960649963,3.05078772836528e-309,2.114570730110035e-309,1.0
2194,2-S2.0-85031397493,0.014385123921308893,0.009696112551638741,0.9759187635270523
2195,2-S2.0-85017152681,3.06636985537151e-309,2.34458458067285e-309,1.0
2196,2-S2.0-85134045780,3.306804571900525e-309,2.425140683706295e-309,1.0
2197,2-S2.0-85021668985,3.17342088827564e-309,2.18132086335163e-309,1.0
2198,2-S2.0-85021364494,0.9421967284432358,0.03243984202152491,0.02536342953523927
2199,2-S2.0-85003810995,0.05354818718970194,0.03923134470411499,0.7356171984049238
2200,2-S2.0-84928062239,0.07119905423156446,0.05394849715023119,0.6473030094399542
2201,2-S2.0-84928050479,3.11707729098942e-309,2.224901168426985e-309,1.0
2202,2-S2.0-85001129898,3.30221156219362e-309,2.214595835293025e-309,1.0
2203,2-S2.0-85037739661,2.874503213312564e-309,2.110107785731473e-309,1.0
2204,2-S2.0-84897998048,0.13317180449572033,0.1113058330090845,0.5120589437529512
2205,2-S2.0-84879236341,0.025676658845729103,0.01700657357051943,0.9573167675837514
2206,2-S2.0-78650817774,0.024380693548720953,0.016639143736540216,0.958980162714739
2207,2-S2.0-0742305258,2.980321603368286e-309,2.22505827501659e-309,1.0
2208,2-S2.0-77953692665,0.04787185045473964,0.03780318134535763,0.8760743158608035
2209,2-S2.0-85042099013,0.9486064741234796,0.0284830950985793,0.02291043077794106
2210,2-S2.0-84912045284,0.03360310689502038,0.02674431569227847,0.808523565564113
2211,2-S2.0-85048416490,3.107777835445087e-309,2.15788580371165e-309,1.0
2212,2-S2.0-85098851903,1.0,2.520285532552894e-309,2.710858334906156e-309
2213,2-S2.0-84963818080,0.022032039184586568,0.8537973175492619,0.022370908455091734
2214,2-S2.0-33747187480,0.007397833971178273,0.005695433404301728,0.9869067326245199
2215,2-S2.0-85059774914,2.93364314618436e-309,2.123007930463413e-309,1.0
2216,2-S2.0-84939532108,0.015843911603805404,0.011711452689562701,0.9724446357066319
2217,2-S2.0-85042160072,0.5648208766249416,0.11414381408212407,0.11530852148293438
2218,2-S2.0-76749104148,3.164651483108936e-309,2.39514752323328e-309,1.0
2219,2-S2.0-85072371567,0.9250045960829286,0.034852937675602796,0.04014246624146858
2220,2-S2.0-85062326780,3.159755579652814e-309,2.155631424940885e-309,1.0
2221,2-S2.0-1242321334,2.895050580083603e-309,2.344356455358767e-309,1.0
2222,2-S2.0-85060351230,0.01629273209088471,0.01259460212698382,0.9711126657821315
2223,2-S2.0-67349222703,0.02339924650459037,0.015459672581149709,0.9611410809142599
2224,2-S2.0-85075560455,0.8152292927229573,0.08118335448156912,0.10358735279547367
2225,2-S2.0-33747097484,2.946299253106036e-309,2.213799647290635e-309,1.0
2226,2-S2.0-84878654169,0.09078394976369444,0.061662444430345326,0.672837329702087
2227,2-S2.0-84937438257,0.0166978610625399,0.012864138589958154,0.970438000347502
2228,2-S2.0-84885408080,0.5066215240971974,0.11918432081247003,0.12185111135701467
2229,2-S2.0-78149466373,0.0583721996241799,0.0383057913738729,0.8883331735706944
2230,2-S2.0-84867930390,3.132478776788423e-309,2.36629348026158e-309,1.0
2231,2-S2.0-85056697473,0.008763198839856918,0.0067418834543599175,0.9844949177057831
2232,2-S2.0-84865724094,0.05019256298394434,0.03905753273692517,0.9107499042791305
2233,2-S2.0-84894322619,0.01944174003230887,0.014266103631874647,0.9662921563358164
2234,2-S2.0-84892517514,3.03790553621645e-309,2.344687381194233e-309,1.0
2235,2-S2.0-33745864323,0.043787333778606094,0.028875499063157402,0.9273371671582366
2236,2-S2.0-85021701628,0.046715382383979875,0.03719540955816147,0.8661081415649095
2237,2-S2.0-84959387027,3.117453611463156e-309,2.12269230333168e-309,1.0
2238,2-S2.0-85080904869,0.057715041265666185,0.4085698358757991,0.06312841047983062
2239,2-S2.0-85059333352,0.13443712159824664,0.31626220077251127,0.07573477812493787
2240,2-S2.0-84943451465,3.06524270360214e-309,2.24757792623482e-309,1.0
2241,2-S2.0-84941750079,0.19087133877550827,0.06456425369146027,0.05542667407573118
2242,2-S2.0-84977074024,0.039200880302363184,0.028241523299320816,0.9202418343850507
2243,2-S2.0-85011629439,2.267517783796264e-309,1.83406891814167e-309,1.0
2244,2-S2.0-84869866246,2.203385531961397e-309,1.86121216037172e-309,1.0
2245,2-S2.0-0034946895,3.18145378527463e-309,2.440905814007015e-309,1.0
2246,2-S2.0-84896703051,3.015185050518947e-309,2.102141820036097e-309,1.0
2247,2-S2.0-0001027388,0.01879680829850294,0.015258786920475236,0.9659444047810218
2248,2-S2.0-84946479696,0.027843963315061903,0.01886983396670647,0.9532862027182316
2249,2-S2.0-85118693444,0.03410062462409098,0.7410799296634318,0.034605625931151796
2250,2-S2.0-84879984850,0.13887078536049557,0.35509409111423074,0.07808718885767021
2251,2-S2.0-84945305091,0.03944429142633676,0.028426669770028574,0.9321290388036346
2252,2-S2.0-84940492782,0.8374521555066637,0.09542000561850325,0.06712783887483292
2253,2-S2.0-84944216833,2.88092871036e-309,2.14739222644616e-309,1.0
2254,2-S2.0-34548200439,0.028646346716257702,0.018905687965233585,0.9524479653185088
2255,2-S2.0-32144450504,0.012526187308567945,0.008617238950835574,0.9788565737405964
2256,2-S2.0-84862799597,3.09674014513662e-309,2.1506338286003e-309,1.0
2257,2-S2.0-44449103194,0.17447714918250173,0.0585808535780081,0.050180760386740596
2258,2-S2.0-64049112576,2.74624950828579e-309,2.114345338497903e-309,1.0
2259,2-S2.0-85105710788,0.05372638295615871,0.4755159385533131,0.05764275472388102
2260,2-S2.0-0036225387,0.03870036896424881,0.031239494044447542,0.9300601369913037
2261,2-S2.0-84971597153,3.24074629561707e-309,2.33850922715804e-309,1.0
2262,2-S2.0-84936750468,2.835574699077e-309,2.14916868137715e-309,1.0
2263,2-S2.0-34547909220,2.97118489209202e-309,2.273485522635915e-309,1.0
2264,2-S2.0-84899407488,0.9620498610401992,0.020866505581492476,0.017083633378308313
2265,2-S2.0-85127447257,0.868574298150476,0.06629451769120645,0.06513118415831755
2266,2-S2.0-84937922421,3.08669951121856e-309,2.29012783911762e-309,1.0
2267,2-S2.0-84916640923,0.05717747348910178,0.04470884460802633,0.8981136819028719
2268,2-S2.0-84860299965,0.030931425629599236,0.025098379576559655,0.943970194793841
2269,2-S2.0-40749118345,3.03168037217663e-309,2.234294128774894e-309,1.0
2270,2-S2.0-19344372188,2.961223585060985e-309,2.17754751922351e-309,1.0
2271,2-S2.0-85048939489,0.027732713665839293,0.0216707143359643,0.9320090265184899
2272,2-S2.0-85066395919,0.05662787521559257,0.4294394851322788,0.06172838556632841
2273,2-S2.0-80052807923,0.1889864150717167,0.06443816522018282,0.0552809146525276
2274,2-S2.0-85139131603,0.9723329017422053,0.013550498841824821,0.014116599415969827
2275,2-S2.0-84975486123,0.02498819381102971,0.016596081947999206,0.9584157242409711
2276,2-S2.0-84863229192,0.6094110625710113,0.09131833422413466,0.1297284154315602
2277,2-S2.0-41049105480,2.939193168626625e-309,2.215655704607357e-309,1.0
2278,2-S2.0-84969804402,0.04892036308924803,0.031375994878468046,0.8832972289554034
2279,2-S2.0-84904183733,0.7133637695874303,0.1531699120984315,0.13346631831413813
2280,2-S2.0-85100145106,0.06229643455639633,0.0453458306569891,0.6818237325267782
2281,2-S2.0-84858610421,3.266921572876377e-309,2.18254892551067e-309,1.0
2282,2-S2.0-85051560317,0.15004701345271113,0.11195063927876674,0.4266616348056734
2283,2-S2.0-36348985409,0.17992932006450096,0.06275971775572517,0.05399690153107197
2284,2-S2.0-85032751817,0.711215392488829,0.13565733168216626,0.11983289179202877
2285,2-S2.0-84936931535,3.15413561525453e-309,2.38207613708065e-309,1.0
2286,2-S2.0-85117347214,0.4953301656282817,0.11268221290764613,0.11706926435159659
2287,2-S2.0-80051630306,0.02116602967339516,0.014510644164835435,0.9643233261617694
2288,2-S2.0-18144394762,0.18018879029248824,0.0627952962845091,0.05402227702565016
2289,2-S2.0-15744381443,0.19273005229344575,0.06474191815246683,0.05558343927583781
2290,2-S2.0-84875644259,1.0,2.53576964707112e-309,2.10025204083431e-309
2291,2-S2.0-84979998547,0.022395748164688787,0.01509248711364112,0.9625117647216701
2292,2-S2.0-67650488596,2.93754145922899e-309,2.162617374472223e-309,1.0
2293,2-S2.0-59649087106,2.060930506445233e-309,1.80528663854004e-309,1.0
2294,2-S2.0-84879615914,2.842047342050786e-309,2.30971756225461e-309,1.0
2295,2-S2.0-84919904078,0.6006203592462478,0.09179633378406267,0.13106309926305726
2296,2-S2.0-84857044254,0.049301807495567056,0.03894126087640869,0.8437427166990039
2297,2-S2.0-85048736115,2.94272467469968e-309,2.05972296673504e-309,1.0
2298,2-S2.0-77954083775,3.221853850559604e-309,2.194561647736095e-309,1.0
2299,2-S2.0-59649095233,3.15025988607942e-309,2.133157991813643e-309,1.0
2300,2-S2.0-85114475952,0.05928102834593879,0.3778584230264145,0.0653188985898848
2301,2-S2.0-79952041580,2.14127077573331e-309,1.908271608528364e-309,1.0
2302,"REPYB,,""ENGLISH"",""RES POLICY"",ARTICLE,""FINAL"","""",SCOPUS,2-S2.0-84905109840",0.024357002313054738,0.016627862892363877,0.9590151347945813
2303,",,""ENGLISH"",""ECON. GEOGR."",ARTICLE,""FINAL"",""ALL OPEN ACCESS, GREEN"",SCOPUS,2-S2.0-85060139893",0.07223013775635229,0.05481191924531986,0.6327242452690317
2304,",,""ENGLISH"",""PAP. REG. SCI."",ARTICLE,""FINAL"","""",SCOPUS,2-S2.0-84983486010",0.029643875223110776,0.02121973883773101,0.9491363859391583
2305,",,""ENGLISH"",""TECHNOL. FORECAST. SOC. CHANGE"",ARTICLE,""FINAL"",""ALL OPEN ACCESS, HYBRID GOLD"",SCOPUS,2-S2.0-84948775520",0.8947935581356591,0.050008168734536944,0.055198273129804
2306,",,""ENGLISH"",""ECON. GEOGR."",ARTICLE,""FINAL"",""ALL OPEN ACCESS, GREEN"",SCOPUS,2-S2.0-84981508152",3.12980577844484e-309,2.12065350073382e-309,1.0
2307,",,""ENGLISH"",""TECHNOL. FORECAST. SOC. CHANGE"",ARTICLE,""FINAL"",""ALL OPEN ACCESS, GREEN"",SCOPUS,2-S2.0-84883465551",2.975217199816764e-309,2.3348956498002e-309,1.0
2308,",,""ENGLISH"",""TECHNOL. FORECAST. SOC. CHANGE"",ARTICLE,""FINAL"","""",SCOPUS,2-S2.0-85009747799",0.027985823494686618,0.01842924455300215,0.9535849319523112
2309,"ECMAD,,""ENGLISH"",""ENERGY CONVERS. MANAGE."",ARTICLE,""FINAL"","""",SCOPUS,2-S2.0-42749086772",0.18885443805833582,0.06416707866929644,0.0550912618157387
2310,"PNASA,""8917478"",""ENGLISH"",""PROC. NATL. ACAD. SCI. U. S. A."",ARTICLE,""FINAL"",""ALL OPEN ACCESS, GREEN"",SCOPUS,2-S2.0-0029803911",3.037154759883345e-309,2.34238642110107e-309,1.0
2311,"REPYB,,""ENGLISH"",""RES POLICY"",ARTICLE,""FINAL"","""",SCOPUS,2-S2.0-84866325716",0.9206075864129133,0.041154750818541155,0.0382376627685456
2312,",,""ENGLISH"",""REV. ECON. STAT."",ARTICLE,""FINAL"",""ALL OPEN ACCESS, GREEN"",SCOPUS,2-S2.0-79957443925",2.82062080982214e-309,2.296119338157773e-309,1.0
2313,"REPYB,,""ENGLISH"",""RES POLICY"",ARTICLE,""FINAL"",""ALL OPEN ACCESS, GREEN"",SCOPUS,2-S2.0-78149470714",0.010273208447241458,0.0079973562289854,0.9817294353237731
2314,",,""ENGLISH"",""OXF. REV. ECON. POLICY"",ARTICLE,""FINAL"","""",SCOPUS,2-S2.0-85016186380",3.168278539430667e-309,2.157755990779716e-309,1.0
2315,2-S2.0-81855166230,3.164346490367514e-309,2.408077262597113e-309,1.0
2316,2-S2.0-79955646079,0.5668557500357401,0.1341447895548054,0.12427015584486739
2317,2-S2.0-77952543739,0.18425063632474725,0.06346467717931242,0.05455002451043845
2318,2-S2.0-84880412008,0.07673958996365372,0.35186672777379624,0.062287428288939066
2319,2-S2.0-84904209419,3.203834586508054e-309,2.14533134030713e-309,1.0
2320,2-S2.0-84884498698,3.06469719922256e-309,2.20867364409944e-309,1.0
2321,2-S2.0-84859766573,0.016453166718334133,0.011108837058103704,0.9724379962235622
2322,2-S2.0-84860179809,3.106426211628485e-309,2.14386018563836e-309,1.0
2323,2-S2.0-79951942468,0.04492708692066112,0.6713852945986,0.046441665415206695
2324,2-S2.0-85028962305,0.024558588649859738,0.020249986956103402,0.9551914243940368
2325,2-S2.0-85103258122,3.08606225576261e-309,2.113529537885346e-309,1.0
2326,2-S2.0-85046723054,3.13299539764715e-309,2.126210315662494e-309,1.0
2327,2-S2.0-84887864413,0.012325589774501931,0.008327742235665566,0.9793466679898325
2328,2-S2.0-84883456940,0.012465115737683231,0.008363898910618119,0.9791709853516987
2329,2-S2.0-0031725991,0.6852302540622996,0.13594440954110118,0.12086106486971711
2330,2-S2.0-76949094666,2.20036771371498e-309,1.92669649786253e-309,1.0
2331,2-S2.0-0033757077,2.744562428477255e-309,2.19609640100316e-309,1.0
2332,2-S2.0-85062977563,2.825797165466837e-309,2.09061498563445e-309,1.0
2333,2-S2.0-85070518132,0.08290753592545617,0.05951168608885033,0.6025909658047448
2334,2-S2.0-85139117164,0.9769860734893229,0.011252473094636182,0.011761453416040919
2335,2-S2.0-85059666046,1.0,2.5972177121455e-309,2.96531199200502e-309
2336,2-S2.0-85045645062,0.029116575860919532,0.022696443227229468,0.9129300123454348
2337,2-S2.0-84976262120,0.028455842452365328,0.022294185305183904,0.9298136541048846
2338,2-S2.0-84929172994,0.029200598748015304,0.025270346448544187,0.8427025833743758
2339,2-S2.0-0036928096,0.11836772006319399,0.11932273844768972,0.3070359523962618
2340,2-S2.0-0041688136,0.04362737331503131,0.035476172182216006,0.8956654480194359
2341,2-S2.0-0033416992,0.030235733594547252,0.024789441175969765,0.9449748252294831
2342,2-S2.0-84953836260,0.8391882275311026,0.08287400099358788,0.07793777147530954
2343,2-S2.0-33947240745,0.6286129270276025,0.10574344149961744,0.08758175168617224
2344,2-S2.0-33746839289,0.1882605977696347,0.06414727818705637,0.055095540437864014
2345,2-S2.0-85050297073,0.04019893566999378,0.7195960165561806,0.041206006933879144
2346,2-S2.0-84883384695,0.04336989524414576,0.0314182894304467,0.8693619116681343
2347,2-S2.0-72049107820,0.051625798710230486,0.6211126481271816,0.05531423137347804
2348,2-S2.0-84988924933,0.057926846463972184,0.4082006292240791,0.0634283564505291
2349,2-S2.0-85031743041,0.05881592948747545,0.04388275790256267,0.7490001117770592
2350,2-S2.0-85071151511,3.287931115583505e-309,2.18934167119209e-309,1.0
2351,2-S2.0-44649152880,0.19030287519355438,0.06449952004066963,0.05536685473040486
2352,2-S2.0-17744381963,0.17661918812576433,0.058755492149847224,0.05012296486876526
2353,2-S2.0-79251558790,2.94009340583388e-309,2.32720849973853e-309,1.0
2354,2-S2.0-33846486696,0.049401297333238954,0.03929773602201469,0.9113009666447464
2355,2-S2.0-0031095275,3.06221432191585e-309,2.35369512236604e-309,1.0
2356,2-S2.0-78149470135,0.022094108543696492,0.014785869127506936,0.9631200223287966
2357,2-S2.0-61449088482,0.0462148181816204,0.03629986471391013,0.8857033348713861
2358,2-S2.0-84939414768,0.043547550211948324,0.028750369577430934,0.9277020802106207
2359,2-S2.0-73749083655,0.014175007103358825,0.009576609480217317,0.976248383416424
2360,2-S2.0-84870024579,0.1808949556720377,0.0628986980867739,0.05410057734141103
2361,2-S2.0-76649131245,0.17605749486263045,0.05882480060329425,0.050253496200353825
2362,2-S2.0-85143612753,0.8253943926929151,0.08919636129706172,0.08540924601002312
2363,2-S2.0-85071087110,1.0,2.454555002641044e-309,2.715982745097426e-309
2364,2-S2.0-0029800680,0.02863939223460586,0.02314295990489898,0.9482176478604951
2365,2-S2.0-84866148259,0.05996954854025781,0.04333475427534692,0.7644945109548782
2366,2-S2.0-85100770854,2.74060659465602e-309,2.123308364960897e-309,1.0
2367,2-S2.0-77952584831,0.09967826376432792,0.08163529751660213,0.7020412251822751
2368,2-S2.0-34547669088,0.009571990581431388,0.008442425781712361,0.9819855836368562
2369,2-S2.0-0032397879,0.019048800344337345,0.0169239008126133,0.9109943417368163
2370,2-S2.0-85061198948,1.0,2.421450272285213e-309,2.063839016845046e-309
2371,2-S2.0-85054058935,0.13818669291135977,0.44503375676103313,0.08708540617335334
2372,2-S2.0-77649146318,0.041209746170504505,0.02761153658084429,0.9311787172486512
2373,2-S2.0-84873459873,2.108831297413314e-309,1.745211626044607e-309,1.0
2374,2-S2.0-33947316307,0.017290278180243267,0.015797139478685832,0.9024711015955609
2375,2-S2.0-85040459172,0.13223700969040453,0.11545811244238484,0.45685798673909944
2376,2-S2.0-84856295695,0.6656823833383053,0.11499414564261023,0.11826966719035942
2377,2-S2.0-79958244269,2.034739773115183e-309,1.78937602631349e-309,1.0
2378,2-S2.0-85042126822,3.168638330626274e-309,2.37542599370138e-309,1.0
2379,2-S2.0-77950022410,0.5930471486843796,0.09213149534592535,0.13229945039378865
2380,2-S2.0-38949163275,0.03796169075343059,0.027582039936195697,0.9344562693103737
2381,2-S2.0-14644394921,0.03224536761295795,0.02142610690884461,0.9463285254781976
2382,2-S2.0-55749112476,0.17934701493371874,0.0626788491620617,0.053931165160777554
2383,2-S2.0-85029762769,0.025916988546464726,0.017005408343752585,0.9570776031097826
2384,2-S2.0-84940890782,3.00408341495071e-309,2.185356739096356e-309,1.0
2385,2-S2.0-84880943515,0.031223046673352392,0.024361054500856405,0.8993154431202024
2386,2-S2.0-34548622127,0.026214975664078776,0.02073981165956786,0.8700629409254463
2387,2-S2.0-85048632419,0.04931106137542662,0.034691700090595363,0.9158346035161714
2388,2-S2.0-77952900987,0.0175040966897995,0.01599789857529632,0.9032320316806982
2389,2-S2.0-85061996985,0.06374436615853507,0.040224681093570344,0.8210349234755301
2390,2-S2.0-84888437184,0.5758840783627032,0.13445440806967549,0.12034738945203993
2391,2-S2.0-85085596556,0.023008860198203297,0.015598664161720587,0.961392475640076
2392,2-S2.0-85018994929,0.04306628464738125,0.0346154981593039,0.9223182171933149
2393,2-S2.0-84981505106,3.05344552261516e-309,2.140003735945297e-309,1.0
2394,2-S2.0-84956601671,3.097956193758106e-309,2.16719701981511e-309,1.0
2395,2-S2.0-84875255504,1.0,2.5174127502703e-309,2.83390356292078e-309
2396,2-S2.0-84865981282,3.05733570628735e-309,2.13142367313149e-309,1.0
2397,2-S2.0-84864470631,0.03674517803810165,0.024429375712099903,0.9388254462497985
2398,2-S2.0-33846341402,2.90585990750802e-309,2.219330376882797e-309,1.0
2399,2-S2.0-84936968545,3.255188008459966e-309,2.2965322245022e-309,1.0
2400,2-S2.0-84861098135,0.030466526749216242,0.020254547003400132,0.9492789262473836
2401,2-S2.0-13844256992,0.4939217800006361,0.11256884885135113,0.11745120987911625
2402,2-S2.0-0346525952,3.081669902331276e-309,2.308603032306136e-309,1.0
2403,2-S2.0-79954474945,2.84424480654272e-309,2.310191078401404e-309,1.0
2404,2-S2.0-85081200953,0.980905672420375,0.010389093215147341,0.0087052343644777
2405,2-S2.0-34347385592,2.01811518612994e-309,1.798122605409046e-309,1.0
2406,2-S2.0-0036790258,0.017846936948935736,0.016285323651717525,0.9138304599646165
